Timestamp,AccX,AccY,AccZ
979299700,80,-274,11484
979301600,-3319,397,16987
979303500,-1994,258,16381
979305404,-2784,-244,19228
979307324,1110,-1456,14256
979309236,440,-1789,17443
979311124,740,-782,15164
979313016,1927,441,18444
979314928,1614,2104,16471
979316840,3059,2435,13198
979318732,2334,674,11772
979320632,-1539,-771,12711
979322556,-3492,-1598,20175
979324472,-622,-1156,15339
979326392,-3039,-1507,18724
979328312,458,-1239,12607
979330232,-1428,-2260,17506
979332140,-82,-1462,19388
979334032,-1968,778,18007
979335944,3392,1428,16710
979337860,2460,2088,14860
979339772,4206,2166,13607
979341676,-1447,473,18516
979343584,-1648,-742,12300
979345504,-2687,-2342,14948
979347412,-617,-1831,13275
979349332,-2482,-1044,19796
979351228,-551,-29,18212
979353136,1456,1021,19739
979355040,3537,441,17107
979356936,1310,612,13185
979358832,-163,1245,18612
979360740,1957,2861,14787
979362652,1486,1375,15592
979364552,3042,-290,15251
979366452,-737,-1691,17179
979368376,-2376,-2104,15824
979370304,-5746,-2448,15610
979372216,987,-793,13764
979374092,-874,-56,19300
979375980,1636,858,16279
979377864,-795,147,18975
979379752,247,637,15391
979381644,3978,850,13671
979383552,4181,1783,14471
979385452,-996,1230,15816
979387336,165,-583,12111
979389236,-434,-3530,13303
979391156,-2894,-3550,12060
979393084,-1460,-1844,19784
979394996,-2357,-419,19228
979396892,169,881,20516
979398800,2213,2043,15385
979400696,2539,678,15155
979402580,-888,852,14543
979404476,935,1211,17468
979406376,470,1156,18826
979408256,3340,454,9246
979410140,75,-1724,14344
979412052,-1500,-2291,14525
979413972,-5040,-3106,18652
979415900,-2474,-2956,15671
979417796,49,-374,16503
979419688,2321,835,16835
979421580,741,1885,19087
979423496,1038,1994,17536
979425384,911,819,18135
979427276,3629,101,10328
979429148,-678,92,17388
979431040,-2435,-549,16031
979432952,-349,-1047,19216
979434880,-1982,-2168,13271
979436812,-1604,-3518,14611
979438736,-1813,-2163,15979
979440628,-831,-11,19509
979442532,-1420,2728,17259
979444452,5207,2961,12007
979446352,3497,394,20751
979448248,2287,599,13824
979450148,-1589,-331,20678
979452052,-406,412,13528
979453944,4350,-446,13391
979455856,1363,-1928,14007
979457780,-3917,-2177,16240
979459704,-3684,-1886,16563
979461608,-898,-892,17419
979463504,1251,181,16739
979465416,3914,1630,14426
979467320,-243,2211,22755
979469224,1001,1775,16967
979471108,1866,14,11189
979473016,2837,-1519,13841
979474916,-865,-959,16019
979476828,-1243,-1697,15247
979478760,-3668,-1714,18419
979480676,-588,-1022,11368
979482596,-3062,-1826,18931
979484512,1179,-427,12964
979486416,-2152,448,22242
979488324,1242,2398,14664
979490236,3719,3275,20003
979492152,2840,2686,14104
979494048,2369,45,14600
979495932,164,-1140,15518
979497844,-1472,-1822,13627
979499760,-2843,-236,14572
979501664,-312,-771,14424
979503576,-4290,-1046,17944
979505480,-133,-275,16124
979507380,-1055,-55,20100
979509272,315,645,16521
979511156,668,1501,15851
979513052,900,1488,18027
979514948,960,1282,17432
979516836,2725,-569,13238
979518724,72,-2579,16917
979520632,1037,-2938,10023
979522552,-4025,-3539,18487
979524480,-1586,-1074,15039
979526380,408,974,15267
979528276,1517,557,13151
979530148,-76,860,20636
979532032,694,762,18580
979533928,333,1857,17112
979535832,2440,2488,14179
979537744,5263,2051,12956
979539632,-458,-876,16502
979541536,-620,-2434,11612
979543460,-2975,-3101,16281
979545392,-1874,-1382,13131
979547300,-499,549,18091
979549168,86,700,14892
979551068,-1784,1042,17940
979552976,1547,907,17584
979554872,1501,387,21579
979556768,2015,724,16180
979558668,-1111,545,17862
979560568,2034,-340,13532
979562472,2574,-1448,13799
979564380,979,-3591,12351
979566288,-2096,-2868,16888
979568220,-1798,-1266,16955
979570112,676,-30,17196
979572004,711,2497,16023
979573912,1542,2300,17895
979575804,-1113,616,20555
979577700,-215,1007,14767
979579588,832,350,16772
979581492,3288,1136,15666
979583400,1824,1224,18568
979585304,1271,-921,14843
979587220,-1219,-3441,17003
979589136,-651,-2653,11395
979591052,-1743,-1257,15160
979592972,-648,1958,16976
979594872,-202,2438,17247
979596784,2135,2305,19496
979598692,1568,1248,18272
979600600,1495,-373,17593
979602492,142,-365,20167
979604380,1184,-144,14555
979606288,1293,-1673,15509
979608200,-355,-2869,13965
979610120,2680,-3392,13805
979612044,-5606,-2493,16051
979613940,-1259,5,15404
979615832,-737,1633,20619
979617744,2281,2423,13312
979619640,-44,2159,17960
979621524,572,917,16667
979623420,-2489,303,22547
979625308,2045,-31,14229
979627224,2989,-1565,15764
979629096,-9,-197,16891
979630976,-344,-821,16415
979632892,-1447,-1663,15270
979634796,12,-1082,13219
979636692,1159,139,12684
979638592,-872,2408,21492
979640512,-1358,3762,20288
979642428,1900,2074,16084
979644324,3345,281,14979
979646220,1958,-218,17795
979648132,-2395,-2267,16684
979650064,-1184,-3380,18739
979651968,-46,-2194,15971
979653884,3093,-1709,15374
979655796,-1661,-853,17204
979657688,231,394,14512
979659576,-4078,306,18038
979661476,314,2152,12991
979663368,565,2485,17656
979665272,2123,1643,17619
979667176,1213,844,15816
979669088,1349,-1182,13947
979670992,736,-2734,12463
979672900,918,-3108,14732
979674808,-1849,-889,16978
979676708,-349,-400,16046
979678616,2216,1104,15654
979680512,-311,785,16685
979682392,114,296,18812
979684300,-2040,1424,17843
979686224,-1135,1580,18655
979688148,1269,1113,17066
979690048,5576,738,15737
979691940,279,-1521,17275
979693852,2094,-2856,14767
979695780,-2201,-4111,16535
979697712,1759,-2141,11477
979699604,786,-908,16668
979701512,1384,1578,17789
979703424,-1067,1693,18568
979705336,-610,1186,19404
979707244,-1372,1078,16208
979709172,2461,1219,16096
979711076,2206,994,19423
979712956,474,-285,18846
979714860,-559,-2737,16584
979716772,-185,-3749,10205
979718680,668,-2936,16316
979720584,-1504,-207,14812
979722512,1052,1339,16860
979724420,2224,2482,14660
979726320,3240,1728,12580
979728220,-2598,432,17372
979730096,43,954,17483
979731976,-834,899,19268
979733876,1835,309,12651
979735776,2404,-812,17895
979737692,2173,-1399,15059
979739596,-669,-3684,17332
979741512,-915,-2455,13460
979743412,270,-540,17856
979745320,3223,1435,13579
979747224,587,2961,17006
979749136,-2118,1777,21156
979751008,0,290,18580
979752888,1659,-599,18464
979754776,340,106,14332
979756672,-1223,-493,16771
979758580,142,-1179,19652
979760500,-1438,-2257,16252
979762436,4464,-2820,12147
979764348,-733,-1963,16247
979766248,1417,907,16851
979768144,-720,1928,17011
979770056,3323,2747,10878
979771960,-502,2716,16323
979773860,1336,658,12524
979775760,-1559,-491,22084
979777668,2469,-522,14307
979779560,150,-1098,17515
979781476,2709,-1811,14740
979783380,975,-1887,16240
979785296,-1603,-1941,17135
979787200,-904,-615,16884
979789100,-1276,-388,14804
979791028,2389,1739,15824
979792936,1645,2077,15559
979794828,-573,1015,18503
979796716,-268,-236,16604
979798632,2836,-1364,15051
979800544,-704,-1956,17279
979802468,1306,-2300,14255
979804400,-1152,-1876,19443
979806328,1488,-1518,15256
979808240,2611,-1395,12044
979810144,2945,249,13267
979812040,-3400,711,18451
979813944,-624,2308,15696
979815856,-1217,2453,16387
979817776,3078,2840,14487
979819688,2397,-457,15107
979821588,-642,-2168,22107
979823504,-1928,-2180,13624
979825432,1371,-2135,18192
979827340,1977,-643,14443
979829228,-231,-456,17300
979831108,400,27,15896
979832984,-184,-72,16827
979834872,2309,435,12632
979836756,-321,595,17576
979838660,1029,2029,18451
979840544,543,759,19512
979842436,368,-1362,17467
979844348,128,-2658,19116
979846256,2359,-3515,16039
979848176,-1098,-2742,19032
979850092,1816,-983,12272
979851992,2395,381,19372
979853892,3610,1846,11750
979855784,942,968,12544
979857684,-3452,-196,14667
979859596,-1883,937,14912
979861488,-441,2637,16669
979863396,1754,1394,14964
979865296,1159,-705,17478
979867200,231,-3507,13992
979869108,-4205,-3205,16283
979871028,3182,-558,12972
979872928,2172,310,15837
979874828,3901,599,16751
979876716,680,1097,16796
979878604,2085,606,15187
979880492,-1841,181,13644
979882380,1529,77,12540
979884284,-1794,-228,19284
979886168,34,-460,16780
979888076,-1949,-2038,18404
979890000,2219,-2567,13760
979891916,514,-3636,16275
979893832,-1213,-2501,15640
979895740,-343,505,14543
979897640,896,1939,14635
979899548,3059,3095,13991
979901436,699,1663,17419
979903340,-2156,-484,16508
979905268,-3099,-1016,13600
979907192,1062,1164,15515
979909088,-1108,-56,15383
979910992,1065,-431,18956
979912908,-1168,-2354,16687
979914820,651,-2618,18224
979916724,2498,-630,14384
979918636,3688,1136,17968
979920544,1163,1599,16412
979922452,1957,2333,15188
979924356,-1459,997,15276
979926264,1262,-488,13274
979928176,-1128,-1232,18844
979930100,-3373,-1665,21860
979932012,-677,-1856,17932
979933940,2669,-2177,14683
979935844,408,-1862,16184
979937764,-1561,-1177,15259
979939668,860,-198,19083
979941572,-221,1362,19468
979943480,3729,2079,10633
979945376,-713,2393,15439
979947288,1015,1323,15724
979949192,-1582,-672,17019
979951096,-92,-1994,14304
979953008,-3188,-2114,15587
979954924,535,-511,18835
979956808,662,230,21227
979958704,4767,-837,15913
979960620,1346,-1026,16958
979962532,3467,-353,13287
979964428,996,1082,16123
979966328,367,2099,13537
979968224,-635,2173,18615
979970124,-153,1601,16028
979972024,-410,-1104,16239
979973944,-2084,-2756,16897
979975872,-1287,-3707,19712
979977804,-2078,-2384,16976
979979720,3718,-600,14532
979981620,2913,-185,17065
979983524,2558,950,16317
979985404,760,238,17391
979987296,2812,848,16684
979989188,640,1654,10564
979991092,2773,2455,15740
979992996,-1648,534,18412
979994908,-3332,-1783,18748
979996844,-4095,-3939,16932
979998772,-1020,-3786,15694
980000656,15,-73,21755
980002544,605,1055,17152
980004436,517,1906,20204
980006324,3495,347,9931
980008216,3061,-391,16275
980010120,-215,1733,13056
980012004,54,1760,17140
980013900,-378,1920,15671
980015800,2031,-211,13519
980017712,-1193,-2443,14151
980019640,-1992,-3792,17695
980021568,-2883,-3335,17803
980023468,-14,-753,13242
980025376,1765,1069,17948
980027280,5867,2387,19176
980029192,2145,1287,15574
980031084,-285,513,13188
980032968,1074,-76,15256
980034852,1519,-21,16559
980036736,-292,570,15728
980038632,-1712,-630,17483
980040556,-2465,-2817,21359
980042472,397,-3605,14001
980044360,32,-2476,17720
980046248,-966,-108,15375
980048156,2333,1805,20740
980050072,2291,2932,15967
980051980,3803,2166,12691
980053872,2261,425,13348
980055756,788,336,13196
980057656,-2874,-108,18340
980059552,-572,-520,11735
980061464,-2198,-1247,16644
980063372,100,-908,14576
980065276,-1699,-2845,20799
980067204,-1556,-2154,19615
980069108,-1524,79,17544
980071012,2125,1479,16895
980072920,2235,2107,15319
980074832,1876,1508,15594
980076728,-179,-575,17551
980078632,-1221,-496,13500
980080520,820,-996,12971
980082428,-1639,-1603,15951
980084344,-664,-2022,17903
980086268,-3780,-2258,18651
980088196,1978,-2006,15201
980090112,2669,-239,17084
980092012,817,1213,12069
980093900,-899,2237,19916
980095808,3832,3331,13979
980097716,1329,1823,17635
980099604,2957,935,9107
980101492,-1976,-112,16016
980103424,-4958,-1204,14072
980105352,-3279,-1877,15332
980107264,-431,-1025,13069
980109164,-215,-743,19191
980111056,512,-190,18627
980112916,-281,3,19878
980114792,128,483,15637
980116700,3770,1488,15043
980118596,664,1674,16552
980120496,582,1340,18695
980122380,1003,-71,15789
980124288,1766,-2890,15459
980126212,-2833,-3587,13588
980128136,-1876,-2684,11936
980130068,-4317,-1665,21416
980131980,857,119,16044
980133864,2036,775,15111
980135772,3063,1019,16173
980137648,28,772,14747
980139540,3068,662,15584
980141436,-104,2030,14879
980143352,4265,1422,10979
980145248,-425,-195,11881
980147160,-2052,-2242,14644
980149088,-5244,-3396,17947
980151008,-2907,-924,19524
980152908,880,-276,14528
980154812,3136,1596,13027
980156728,3262,1508,19303
980158636,-881,1053,20692
980160504,225,-11,16328
980162396,3547,-542,12388
980164300,3366,224,15007
980166196,-1052,-126,17399
980168120,-1765,-2125,17373
980170044,-2231,-2755,16333
980171984,-1191,-3409,13820
980173912,-3393,-2287,18020
980175824,-864,1148,20916
980177736,-1461,2550,15908
980179656,5260,3204,18319
980181552,2545,721,17139
980183448,2938,346,16056
980185352,-1014,722,17319
980187248,429,1258,13340
980189136,1350,484,12948
980191032,1596,-780,14028
980192940,-3341,-2667,16339
980194872,-5369,-2521,16551
980196776,-102,-547,17239
980198688,1752,1544,19839
980200600,2468,2598,16516
980202500,278,2166,19583
980204392,1196,-336,16752
980206292,555,-1188,17384
980208204,3789,-1421,14235
980210120,700,-2120,16173
980212036,1768,-1412,15026
980213960,-3500,-2366,16219
980215876,797,-1703,13120
980217792,-1930,-1892,16503
980219688,-28,-422,14696
980221596,-1073,1833,20603
980223516,3637,3138,20028
980225428,1661,2643,16260
980227336,5393,703,15152
980229240,1320,-1376,16812
980231156,-1238,-1730,14817
980233072,-1262,-914,16819
980234984,-1369,-555,14132
980236904,1684,-1068,14526
980238812,-680,-1082,17756
980240720,-2117,-545,15995
980242632,1498,516,16260
980244536,2564,1706,16371
980246432,484,2750,17136
980248340,2925,1793,14047
980250240,-341,-210,18939
980252140,738,-2438,13068
980254028,31,-3489,13951
980255940,1308,-3132,14267
980257864,-3277,-1195,17412
980259772,-1012,-72,13988
980261668,-1573,109,17933
980263572,2207,371,14837
980265448,936,714,19672
980267356,-2210,1364,19147
980269280,1195,2975,17418
980271188,3756,2278,15132
980273088,2775,289,11992
980274996,-1101,-4023,13139
980276928,-2984,-4056,15171
980278856,-2854,-1352,18692
980280768,2393,847,13583
980282668,775,1027,16828
980284556,518,692,20655
980286448,-3240,-546,16413
980288352,1550,894,14997
980290260,1918,1764,16851
980292172,3516,1550,19303
980294084,1870,1068,20238
980296000,3051,-1108,13136
980297932,-1467,-3727,16704
980299836,-68,-4070,10915
980301744,-2773,-2693,16539
980303648,-3542,38,15059
980305544,-228,2196,20719
980307448,-496,2770,13804
980309344,1292,798,15267
980311228,269,-29,20187
980313116,-1547,-10,14202
980315004,108,1856,18183
980316916,3823,1473,13051
980318832,1252,-1654,17360
980320740,806,-3630,14912
980322648,-1900,-3615,14355
980324560,-423,-951,15911
980326448,-533,1841,9821
980328348,1732,2694,15367
980330248,-630,1556,13685
980332132,814,832,19540
980334024,-2145,741,19011
980335928,3920,914,14809
980337828,1701,885,15887
980339728,1078,-916,14867
980341620,-636,-1473,17023
980343540,-1352,-2448,12704
980345460,-583,-4307,15452
980347380,-1044,-2112,15500
980349308,-3312,1005,18258
980351232,1098,2702,16923
980353140,2803,2799,14269
980355036,-216,1522,17508
980356936,1045,-187,17456
980358840,-1196,-813,17871
980360732,423,-469,16464
980362644,1932,-1264,17309
980364564,3263,-1733,18019
980366480,-938,-3076,15901
980368392,-559,-1680,13192
980370296,-2799,-237,15567
980372216,2312,1554,14724
980374128,1449,2959,18468
980376028,-872,2436,16175
980377932,-301,1247,17455
980379840,3011,837,17511
980381724,985,-997,18523
980383612,-945,-1597,12971
980385520,306,-2641,18175
980387432,-1588,-1452,16499
980389352,1948,-1386,13760
980391260,896,-1920,16083
980393160,-728,768,19228
980395072,-1939,1416,19415
980396992,2198,1996,16743
980398904,1423,1535,17171
980400816,3104,1856,14724
980402716,-446,-1134,21175
980404632,1457,-2427,16995
980406556,-1521,-3185,19627
980408492,1012,-2308,13943
980410392,-256,-840,17816
980412280,738,-349,10866
980414176,-2931,773,20344
980416076,-810,1756,12299
980417980,-133,1391,20457
980419884,954,3354,14219
980421796,-1264,2060,20351
980423700,2056,668,13791
980425592,2751,-829,15979
980427508,1104,-1406,15477
980429416,603,-3180,11643
980431316,-693,-1717,16251
980433200,712,98,17203
980435096,-191,1045,15703
980436996,2548,730,15582
980438888,-2567,-287,16644
980440800,-1891,190,18456
980442700,-960,1054,19592
980444600,766,1634,16983
980446492,1716,766,18360
980448400,1795,-3101,16151
980450324,-3055,-4755,18036
980452236,-292,-3572,13756
980454148,729,-1133,17652
980456052,634,2276,12843
980457944,753,2180,16835
980459840,789,1651,15676
980461724,-886,606,14600
980463624,-1765,997,15132
980465508,30,2224,16819
980467388,-778,941,19412
980469276,1948,82,14156
980471168,-900,-2276,19580
980473092,1488,-3046,14647
980475008,-808,-3226,19150
980476900,726,-867,16273
980478812,1555,2222,16783
980480720,3956,3128,18739
980482624,-619,1863,16022
980484524,-1353,-379,18911
980486436,-3266,-927,18811
980488356,1752,-190,16923
980490256,1478,242,17452
980492132,-573,-119,18510
980494048,1136,-2866,20751
980495956,-573,-3413,12167
980497880,1275,-3251,13815
980499792,1978,-856,16903
980501712,1953,2583,15483
980503616,-365,3233,16591
980505520,2041,2042,13419
980507404,-653,39,17268
980509284,-578,-810,13371
980511184,-1786,-756,19692
980513076,108,692,17271
980514972,-167,-130,17990
980516880,1590,-1226,13842
980518784,-204,-2404,16963
980520696,-750,-2364,16411
980522580,-930,56,14570
980524484,1306,2803,14376
980526396,2906,2848,15360
980528312,1782,1592,12751
980530216,-1440,-308,20022
980532128,-4443,-2600,16815
980534056,1046,-2468,14844
980535964,277,-1069,16343
980537856,781,-711,18019
980539756,-830,-2002,17291
980541680,2872,-1525,12852
980543588,314,-1608,14232
980545476,3033,459,14611
980547384,-2753,2063,18315
980549292,-827,3519,14887
980551188,317,1442,15415
980553084,1758,-104,14167
980554992,-824,-2150,15423
980556912,-3511,-1687,17539
980558832,-2449,-1109,17972
980560748,2872,-425,17071
980562648,3005,-235,12603
980564540,324,-956,14740
980566424,-579,-393,16868
980568284,-68,5,12795
980570172,2575,1883,14658
980572080,1859,2795,12298
980573980,887,2115,16411
980575872,-1990,-444,18019
980577796,-1504,-3308,16499
980579704,-59,-3860,14647
980581612,949,-2345,13240
980583504,24,-1126,18555
980585392,1695,-33,16523
980587300,1340,1020,17531
980589200,2112,600,14627
980591084,-257,159,14217
980592972,-2505,971,16339
980594892,-2637,2281,17231
980596800,492,1372,18711
980598684,1049,-822,12832
980600584,-783,-2759,18443
980602500,-575,-3499,20283
980604424,-2734,-1856,19419
980606332,3223,744,17235
980608248,5319,1389,15120
980610156,2340,1462,14312
980612028,-43,713,14748
980613920,-804,1374,19548
980615832,-2476,1481,15360
980617740,584,1447,14679
980619636,-1315,911,15181
980621544,-2259,-517,17572
980623472,-1950,-3986,17572
980625392,-1407,-3547,14863
980627296,24,-3276,12476
980629188,1008,-718,17043
980631072,604,828,19911
980632964,155,2425,13762
980634872,4537,1098,11217
980636764,322,890,14660
980638660,-1560,136,17813
980640552,-3258,-38,18877
980642452,1325,-745,15676
980644356,-330,-2031,16756
980646264,-317,-2383,15324
980648192,-3049,-2865,20435
980650120,2210,-1428,17687
980652028,1113,1308,14459
980653940,4416,2270,17328
980655848,2326,2302,12251
980657732,26,2058,18244
980659640,-2564,1636,12340
980661540,-908,185,16548
980663436,-1724,-771,17931
980665340,-1235,-763,15385
980667264,-2330,-1436,21636
980669180,436,-2878,17195
980671096,2638,-2248,17030
980673004,-1147,-111,14287
980674920,1237,413,17116
980676820,993,1391,16493
980678720,2896,2300,15071
980680632,2283,1021,11740
980682528,1061,139,15451
980684436,-5318,-1516,18772
980686368,-1968,-2464,18198
980688300,-2539,-2320,16059
980690208,713,-2125,16875
980692128,-1140,-1164,17132
980694044,1895,-405,18144
980695924,313,337,18548
980697824,4269,1647,13380
980699724,801,2521,18243
980701624,3318,2600,14224
980703536,-2025,1951,18636
980705444,-684,667,14581
980707352,-1155,-1810,17867
980709268,-1548,-2404,16143
980711184,-189,-1839,18359
980713100,-2639,-275,18608
980714988,638,13,18811
980716880,4063,-398,17676
980718788,1496,-268,17659
980720688,-1412,-352,16751
980722596,2177,963,17422
980724500,1376,2927,17927
980726408,3395,1557,13031
980728324,-1523,-1221,17579
980730252,-3773,-3491,16955
980732184,-5535,-4222,19648
980734100,376,-1437,16303
980735996,1675,125,19543
980737904,4557,1833,14160
980739800,755,979,17971
980741684,262,289,13418
980743580,1580,440,13884
980745488,1599,2433,11701
980747384,-682,3046,14365
980749280,323,1437,15566
980751164,-122,-671,15292
980753076,-2185,-2968,14380
980755004,-1169,-3035,12412
980756936,-3073,-2551,22432
980758852,588,1150,18673
980760764,2168,2058,16478
980762672,4737,1335,15735
980764552,554,-732,17646
980766464,1555,-1229,16110
980768372,-1829,297,16319
980770272,2648,593,14989
980772152,-830,106,16128
980774056,-888,-1606,13432
980775976,-3204,-4056,15512
980777896,-2636,-2983,16504
980779788,38,-436,20572
980781692,3508,2408,16783
980783604,4022,3064,16636
980785524,2296,1104,13892
980787420,695,-669,14381
980789316,1703,253,11627
980791192,603,271,11696
980793088,-1671,215,17035
980794988,-1933,223,13951
980796904,-1854,-2600,17519
980798820,-968,-2836,11200
980800752,-2490,-3024,17031
980802652,764,-776,19780
980804536,-44,2352,20452
980806444,5616,3544,15339
980808352,2461,1529,15295
980810252,2956,104,16488
980812148,-377,-2211,15372
980814076,-1579,-1799,15976
980815992,-3083,-506,14626
980817892,1544,340,14483
980819792,-2283,-853,18872
980821708,-3255,-2425,16448
980823628,-391,-1842,17535
980825544,2692,724,18252
980827448,1957,2729,17232
980829364,1169,3279,17499
980831272,2851,1719,17242
980833164,-104,-1190,11868
980835088,1927,-1063,14175
980837012,-1177,-1685,18588
980838908,22,-188,17284
980840812,-3774,-531,13707
980842728,1814,-658,12985
980844616,-497,-839,19355
980846512,-408,-614,18912
980848400,-603,121,18876
980850308,1938,1802,17700
980852216,4210,2323,16531
980854132,4432,1816,14286
980856040,-2024,-880,15356
980857956,-1769,-2857,14789
980859880,-1430,-3149,17895
980861808,-2141,-1799,15235
980863716,-305,-523,17176
980865620,-1181,133,17859
980867520,-1582,696,20072
980869424,2557,892,16448
980871316,1758,696,16160
980873208,-311,1709,16311
980875116,3576,3122,14103
980877004,706,956,17928
980878900,2056,-839,14212
980880812,-1455,-2629,12828
980882732,-528,-2272,15603
980884652,-2878,-534,17531
980886552,148,-201,13406
980888424,-434,744,20164
980890332,2470,1592,13931
980892248,1456,1202,18659
980894156,-1402,1948,16334
980896064,1105,824,17565
980897976,3673,1032,12380
980899860,949,197,16301
980901764,-1272,-2224,12775
980903692,-4472,-3944,14504
980905620,-3074,-2350,17863
980907544,-351,-1037,12788
980909444,-107,-529,18854
980911348,790,1618,18779
980913232,-407,985,15812
980915128,2933,949,15282
980917024,2350,836,16147
980918908,2421,91,16396
980920776,25,583,18964
980922668,1586,-592,11949
980924572,-888,-2989,15079
980926464,996,-2172,9981
980928376,-1924,-1580,16907
980930288,-2953,-825,18083
980932196,-264,1126,24411
980934104,2674,2685,14171
980936016,2365,1945,16670
980937924,539,1319,19124
980939832,1119,1085,18939
980941724,-226,-549,13964
980943624,3495,-492,12326
980945528,1319,-631,15932
980947444,-1470,-2336,14620
980949372,-3643,-3231,15703
980951308,-1599,-1934,14796
980953236,-455,-1161,19057
980955132,904,1630,16295
980957028,-415,2251,19868
980958944,1844,1968,15119
980960840,1143,835,16811
980962736,2155,-361,15707
980964632,621,-2487,19184
980966520,31,-1829,15332
980968424,-1815,-2491,15805
980970336,-278,-1600,17351
980972248,-803,-1023,14027
980974148,-129,-367,15812
980976032,-981,367,16679
980977940,-2816,1888,19136
980979860,2670,2964,13843
980981772,1331,3107,16291
980983672,1517,1337,14964
980985588,-1387,-1197,16607
980987516,1634,-2460,12996
980989440,-1839,-1765,11435
980991352,2590,-950,12933
980993276,-2872,-1348,16436
980995192,-1338,-961,15489
980997096,-2213,-392,14996
980998992,1040,-66,14944
981000900,1755,1109,15595
981002800,526,2196,19155
981004708,1202,2652,19462
981006596,3462,96,16707
981008508,1865,-1583,13988
981010420,-1910,-3202,14183
981012348,-1391,-2755,17736
981014268,-1525,-990,17595
981016172,1757,359,13519
981018076,2230,1126,14881
981019968,-210,704,21180
981021868,-2856,390,14259
981023780,1522,1644,17905
981025680,3271,3113,16607
981027588,3529,2769,14540
981029464,95,715,14397
981031364,1465,-2423,16316
981033288,-3040,-3343,15711
981035224,-1089,-1947,12117
981037140,-2197,-401,18867
981039048,-1167,539,16443
981040948,-2565,838,19726
981042840,-210,358,14919
981044728,216,-258,15802
981046624,1414,488,17379
981048536,2277,2407,19895
981050436,188,1589,17315
981052336,3264,-498,17887
981054240,971,-3419,15895
981056152,-1579,-4183,14289
981058080,-3215,-2077,14168
981059992,865,1109,16100
981061904,1265,2981,16755
981063812,2257,2799,17068
981065704,-2515,629,18467
981067608,-2559,-624,16315
981069500,-60,2069,17816
981071412,3854,2478,17300
981073308,2006,892,17892
981075220,2827,-1277,13484
981077148,-1914,-4403,18469
981079068,-339,-4431,12187
981080984,-1202,-1394,16200
981082896,127,1597,11508
981084792,-330,2480,17987
981086692,716,1851,17624
981088576,-156,-192,17292
981090484,-107,-1151,14364
981092380,302,-480,16776
981094272,-1817,349,18456
981096164,556,380,14551
981098056,883,-2045,14170
981099968,1979,-3651,10733
981101888,-2152,-3616,15380
981103812,-3271,-338,17228
981105708,89,2908,15115
981107608,3450,3680,12828
981109508,-220,2490,15612
981111400,-961,959,18075
981113300,-3095,-324,20711
981115212,2794,-437,15391
981117116,4098,264,14797
981118996,742,-440,16134
981120896,1340,-1792,18288
981122808,-833,-2373,16143
981124732,1386,-2172,13232
981126640,1643,-257,15524
981128552,1329,1805,18948
981130468,-1538,2662,19123
981132388,1689,2010,17879
981134264,463,53,19503
981136156,-563,-1191,16526
981138076,-2551,-2425,17084
981139992,948,-1842,17291
981141892,762,-1009,16884
981143808,3196,-1308,11464
981145716,-437,-1867,16936
981147620,881,-1835,11891
981149524,-3551,-101,15622
981151432,-291,2200,15991
981153344,1316,3280,16503
981155252,2204,2366,14943
981157152,1005,105,17431
981159052,-3033,-853,18735
981160968,1376,-1768,13635
981162884,1597,-1965,15796
981164788,1186,-648,14203
981166680,-145,-933,18339
981168564,922,-292,16359
981170444,-724,74,15148
981172332,1432,270,14447
981174228,-1832,1094,16659
981176152,-1151,1753,18843
981178076,-1463,1479,16739
981179984,1597,511,15671
981181880,463,-1691,19880
981183784,-160,-2508,16380
981185708,-3497,-3095,15687
981187636,1505,-2074,11558
981189540,2552,-134,14510
981191440,434,1758,13836
981193336,-2427,919,15663
981195224,-954,914,14947
981197120,-500,1711,14283
981199036,1780,1530,13815
981200944,1438,1194,19714
981202836,-2525,-237,19928
981204744,-355,-2011,15457
981206660,-327,-2433,15151
981208580,3284,-1888,14243
981210492,-694,-1880,16943
981212408,1640,340,18871
981214312,1354,1590,14052
981216216,1849,3145,17380
981218128,-2562,1240,15331
981220024,-298,208,21004
981221928,-2927,515,20223
981223816,774,417,18084
981225716,2200,-770,16064
981227620,718,-2306,15456
981229512,193,-3265,16947
981231424,-1972,-2906,14412
981233324,839,-978,14193
981235232,2904,1260,16891
981237148,1270,2554,14339
981239060,-1031,1885,15462
981240972,861,1024,16531
981242860,-1023,269,20328
981244748,-149,401,15455
981246644,125,-1037,17507
981248552,231,-1559,18715
981250464,-1188,-2248,17731
981252392,3604,-1400,17584
981254308,722,-1524,15971
981256212,1970,-648,18728
981258112,-276,1066,15406
981260020,1833,2653,15336
981261916,-190,3414,13269
981263832,1564,1496,14563
981265736,-2265,-363,17301
981267652,-1013,-593,15295
981269560,-589,-1241,16519
981271480,2219,-1353,15860
981273388,126,-1628,14906
981275304,-1887,-2735,15107
981277228,-299,-2159,17244
981279112,-919,41,16452
981281024,3504,1366,13695
981282936,2113,1869,16228
981284832,747,1797,17063
981286728,-1039,-398,15428
981288636,430,-1962,13707
981290548,-1412,-2272,17899
981292468,-299,-2241,19100
981294384,-1779,-1396,19611
981296304,2581,-844,14531
981298204,4885,-613,14683
981300076,2477,-9,12952
981301972,-1180,300,17099
981303872,676,2388,13787
981305760,-36,3377,15285
981307668,2446,3648,12915
981309548,-43,345,17717
981311448,-3431,-2707,17190
