Timestamp,AccX,AccY,AccZ,AccMagnitude,Z_score,Anomaly
943744840,4142,2092,17775,18370.71726961144,0.8420747104347847,0
943746724,-271,981,17188,17218.105180303668,0.34504416553529094,0
943748596,629,37,14396,14409.782302311163,-0.8659636516225381,0
943750476,187,425,15087,15094.14333441948,-0.5708527987587092,0
943752364,3592,612,7760,8572.899626147504,-3.382950072258095,1
943754232,-1997,19,18695,18801.366838610433,1.0277798508943579,0
943756108,-98,-980,12868,12905.635513216697,-1.5145833434751885,0
943758012,-3787,-2581,15428,16094.288241484928,-0.13956930559689412,0
943759940,-1898,-3416,11220,11881.07150050028,-1.9563968679461043,0
943761864,-1116,-1642,16932,17047.998240262696,0.27169047969070853,0
943763772,2857,559,15176,15452.69898755554,-0.41623606923781736,0
943765684,2780,2401,20085,20418.139631220078,1.7249662413061226,0
943767596,3088,1744,16935,17302.355475483677,0.381374662594724,0
943769500,1865,1309,16652,16807.16543620607,0.16783831560155035,0
943771404,3257,-875,14252,14645.585614785092,-0.7642803099543014,0
943773304,189,-1647,14016,14113.702065723224,-0.9936396691573319,0
943775224,-2497,-1560,16472,16733.062869660174,0.13588373229427575,0
943777148,-1718,-1134,16072,16203.291764329864,-0.09256469679731014,0
943779064,-915,-1031,12824,12897.874320987936,-1.5179301325973187,0
943780948,8,-1722,14413,14515.506088318107,-0.8203733342422758,0
943782856,-1648,-1606,14799,14976.833477073851,-0.6214392734794427,0
943784776,-1989,-309,19739,19841.363940011786,1.4762484473966309,0
943786700,-2974,1614,19109,19406.276123975975,1.2886294415841155,0
943788616,5025,3621,17416,18484.56983540596,0.8911703284141532,0
943790524,3586,2872,13967,14703.226482646589,-0.7394243569173299,0
943792420,2920,926,16051,16340.700015605207,-0.03331137242337691,0
943794324,-570,-1056,17124,17165.99580566184,0.32257350857024586,0
943796240,1318,-1618,12405,12579.311308652792,-1.6553011953117944,0
943798156,-1676,-1940,12587,12845.432845957352,-1.5405439982261604,0
943800080,2125,-1147,13608,13820.596875677982,-1.1200327841285183,0
943802004,-3367,-1211,16347,16734.0257858054,0.13629896196329744,0
943803924,-2280,-188,18107,18250.950468400268,0.790428749908196,0
943805844,-2325,-1265,16327,16540.156559113944,0.052698478959889085,0
943807748,-116,288,17771,17773.712077109834,0.5846335306228428,0
943809656,1845,1540,15948,16128.060298746406,-0.12500608508345112,0
943811560,2428,2158,18372,18656.970064831,0.9655129288144204,0
943813460,303,1429,15227,15296.907497922579,-0.4834166321533758,0
943815352,2735,469,13691,13969.383200413682,-1.0558729954684918,0
943817260,2253,-2725,14076,14513.28391508965,-0.8213315820177818,0
943819184,-1248,-3557,15571,16020.792552180432,-0.1712621906894984,0
943821112,-2274,-2650,14155,14579.355301247035,-0.7928402123985442,0
943823040,-1058,-1446,16410,16507.524950761093,0.03862704397233399,0
943824952,1909,413,13500,13640.559006140475,-1.1976688953830108,0
943826828,-518,296,14196,14208.53109930791,-0.9527473978788004,0
943828704,118,-58,18515,18515.466858818334,0.9044937739383515,0
943830600,-2094,746,21009,21126.273523742893,2.0303284509579362,0
943832508,1697,1545,16119,16281.553826339794,-0.05881645167078644,0
943834420,2576,2174,15215,15583.910837783947,-0.3596547631581078,0
943836340,6381,2252,15296,16725.9164472384,0.13280204482689054,0
943838216,467,43,20447,20452.377539053985,1.7397303463721434,0
943840104,195,-2097,19235,19349.952428882094,1.2643414811133231,0
943842020,-1322,-2874,15100,15427.817732913492,-0.4269653888998614,0
943843944,-1385,-2469,14894,15160.653745798694,-0.5421721122415702,0
943845856,-1576,-111,15843,15921.581140075254,-0.2140442356431479,0
943847780,-1124,1284,17276,17360.075115044867,0.4062645836432965,0
943849700,-478,1324,21280,21326.5060429504,2.116672919362806,0
943851584,2501,83,14596,14808.953575455627,-0.6938326135745408,0
943853464,1384,-82,17607,17661.50132350022,0.5362458965458262,0
943855348,-269,749,17424,17442.16551922381,0.44166369033198677,0
943857256,2794,1160,18340,18587.835699725776,0.935700738331353,0
943859172,1370,1512,21028,21126.756211023025,2.03053659585255,0
943861076,2315,-179,15027,15205.32784914551,-0.5229077004456648,0
943862980,457,-3513,13177,13644.901868463547,-1.1957961619223056,0
943864896,-1876,-4791,13196,14163.59675364983,-0.9721240316260226,0
943866824,-4272,-3640,16179,17124.82481662221,0.3048197132506875,0
943868712,-54,-450,16999,17005.04092908923,0.2531663847432167,0
943870620,-1421,1627,16286,16428.638592409294,0.004609589149107626,0
943872536,3711,2309,13276,13976.951670518147,-1.0526093121747162,0
943874436,-1328,575,17432,17491.964812450315,0.4631381916647329,0
943876332,-512,164,19516,19523.403801591565,1.3391373565783544,0
943878216,-940,502,18168,18199.22602749908,0.7681240844581062,0
943880124,3402,1296,12566,13082.720512187057,-1.4382205720378136,0
943882028,2887,-359,15731,15997.75018557297,-0.18119854320299583,0
943883944,1858,-1167,10738,10959.867563068452,-2.353639356752797,0
943885868,-2762,-2616,16007,16452.84622793272,0.015048430097031072,0
943887796,-3282,-2854,14131,14785.195331817567,-0.7040776673014819,0
943889708,614,-1152,14228,14287.759936393108,-0.9185822590315587,0
943891616,666,1261,16323,16385.17641040218,-0.014132216707267735,0
943893500,467,2217,16484,16638.973345732604,0.09531035311417328,0
943895404,1010,1952,16732,16875.72896203302,0.1974043481966675,0
943897316,2077,1513,18011,18193.38393482642,0.7656048513775388,0
943899220,3205,293,17631,17922.333413927998,0.6487221730270596,0
943901108,226,1043,12467,12512.594215429508,-1.6840710073816942,0
943902992,-1728,52,20383,20456.181877369003,1.7413708569682373,0
943904888,2575,-455,16408,16615.056846126045,0.08499705608926024,0
943906792,-1039,-1885,16002,16146.106341777884,-0.11722425224964667,0
943908708,1385,-3217,9124,9773.161719730213,-2.8653718445701455,0
943910624,-3388,-2620,17548,18063.090765425502,0.7094196997686287,0
943912536,-2936,-882,16575,16856.11595237764,0.18894680643863637,0
943914448,-3729,763,17571,17978.533060291655,0.6729566410795881,0
943916364,1484,2114,13171,13421.86622642321,-1.2919738158994507,0
943918284,1401,1565,18951,19067.050820722117,1.142348364989456,0
943920172,997,949,15836,15895.707156336266,-0.2252016409452501,0
943922060,-3124,250,20887,21120.810708871948,2.0279727704326507,0
943923968,1048,-854,16849,16903.14825705555,0.20922812418533743,0
943925876,3862,-1658,14875,15457.348834777586,-0.4142309574400909,0
943927784,633,-1488,13159,13257.983029103636,-1.362643693145436,0
943929688,-800,-1932,15624,15763.311834763657,-0.2822932847288043,0
943931596,40,-1894,13308,13442.161284555397,-1.2832221605109788,0
943933492,583,-1227,13244,13313.48767228182,-1.338708925065853,0
943935364,-861,-13,15563,15586.80400210383,-0.3584071699290112,0
943937260,763,1626,18659,18745.248091183003,1.0035802681625088,0
943939168,-1846,2673,20781,21033.368869489263,1.9902660124708356,0
943941088,1639,2963,14428,14820.015991894206,-0.6890622672269903,0
943942996,1053,1325,14380,14479.255298529686,-0.836005436290066,0
943944904,2809,-597,15951,16207.44554209577,-0.09077350056960173,0
943946792,-396,-643,18522,18537.38786884495,0.9139465739387579,0
943948688,1579,-997,14808,14925.284385900324,-0.6436683244435354,0
943950600,-1200,-1946,18823,18961.335527857736,1.0967617100306752,0
943952532,1530,-2322,10613,10971.251204853528,-2.3487304912881153,0
943954444,-843,-1718,15698,15814.214397180784,-0.2603430305455783,0
943956344,148,-430,13912,13919.430591802238,-1.0774136096157962,0
943958236,-3542,64,19613,19930.369514888578,1.5146295209516314,0
943960132,-844,1136,18901,18953.908119435422,1.0935588554974114,0
943962040,1156,2092,19919,20061.88827104767,1.5713431713155757,0
943963952,1295,1651,17388,17514.147709780227,0.47270392297157493,0
943965848,1718,395,18228,18313.042701855964,0.8172042252956232,0
943967716,-4,-1098,19003,19034.695400767516,1.1283960282408922,0
943969612,-939,-1597,14176,14296.541749667995,-0.9147953566749782,0
943971544,1035,-3161,11816,12275.219020449289,-1.7864321778059078,0
943973460,2584,-1448,15979,16251.22152331941,-0.07189637789933453,0
943975376,-2175,-758,20468,20597.189444193595,1.8021762818149174,0
943977284,1253,341,15908,15960.913319732052,-0.19708337355584854,0
943979168,-472,794,14917,14945.57155146634,-0.6349200724953893,0
943981044,76,972,12288,12326.617703165779,-1.7642679861279984,0
943982928,-707,1737,15920,16030.07854004465,-0.1672578776592108,0
943984832,-371,2576,20179,20346.141108328135,1.6939189658203753,0
943986736,-791,2037,17523,17658.725293746433,0.5350488142021818,0
943988628,3751,939,14535,15040.543440979784,-0.5939661987395184,0
943990536,1609,-1651,15808,15975.216618249657,-0.1909154907772331,0
943992456,-2525,-2204,16439,16777.185759238644,0.15491044913436883,0
943994380,-2111,-2616,18239,18546.182841760186,0.9177391510086903,0
943996308,-1201,-1721,16660,16791.659894126013,0.16115200014424774,0
943998236,3186,-1334,12118,12600.63792035943,-1.646104712353008,0
944000160,2407,1117,15992,16210.657050224707,-0.08938863080284991,0
944002056,-2584,760,19455,19640.562135539807,1.3896584912272056,0
944003940,-1368,26,19518,19565.899519316765,1.3574624027346343,0
944005820,355,321,17468,17474.555502215215,0.4556309313880576,0
944007732,1591,1173,16385,16503.80062288684,0.03702103555901228,0
944009640,1453,1217,18415,18512.280329554218,0.9031196755828216,0
944011516,-99,-920,19115,19137.382945429086,1.1726770545731633,0
944013412,-499,-2901,20772,20979.532549606534,1.9670506604413716,0
944015316,-419,-3371,15827,16187.43744389457,-0.09940141280789593,0
944017212,91,-2755,19012,19210.78993690785,1.2043316913001088,0
944019096,464,-444,14008,14022.713574768615,-1.0328758177786017,0
944021000,1861,1513,15980,16158.987901474522,-0.11166945311594988,0
944022900,-546,2436,16275,16465.352623008108,0.02044145036526452,0
944024808,803,1525,15631,15725.73034869923,-0.29849921096366916,0
944026708,-1372,1694,17775,17908.172575670586,0.6426157221051868,0
944028616,541,2019,13588,13747.828410334485,-1.151412074972934,0
944030500,-889,848,18851,18890.993250753123,1.0664286425198402,0
944032404,1331,1687,15740,15886.004217549484,-0.2293857519718985,0
944034308,2014,-252,17332,17450.441942827696,0.44523265804611933,0
944036208,929,-2645,10955,11308.010037137392,-2.203513008786878,0
944038128,-1063,-3743,17037,17475.679872325425,0.4561157833983138,0
944040056,-2037,-1986,17448,17678.41251357146,0.5435383569442385,0
944041960,1222,-250,18227,18269.628157135547,0.79848296163795,0
944043852,-256,938,13979,14012.773494208775,-1.0371621893192378,0
944045756,3075,2147,16611,17029.109048919734,0.26354506359365765,0
944047656,-1415,356,19989,20042.182565778607,1.5628456572617426,0
944049556,-3203,-141,15325,15656.77856393198,-0.3282326689696845,0
944051456,-965,-979,16976,17031.566046608867,0.264604572609375,0
944053352,1356,122,14443,14507.02826219071,-0.8240291509552463,0
944055228,974,444,17020,17053.627531994476,0.27411794853543103,0
944057128,2672,-2104,13296,13724.067035685886,-1.1616584788573898,0
944059056,-1105,-3160,18344,18646.955810533793,0.961194572000124,0
944060980,1673,-3385,13485,14003.655915510064,-1.041093880779724,0
944062900,1226,-2544,15563,15817.141998477475,-0.2590805873686923,0
944064808,712,1852,11412,11583.203011257292,-2.084844017590133,0
944066716,-1654,2840,17480,17786.278868835943,0.5900525951955714,0
944068632,1363,3093,14906,15284.412124776014,-0.4888048995343726,0
944070516,19,2109,15583,15725.079681833095,-0.2987797921843792,0
944072424,1289,1173,13346,13459.31521289252,-1.2758250262733124,0
944074304,715,-87,19563,19576.255081092502,1.3619279385032435,0
944076200,-3079,-523,16683,16972.80940209958,0.23926747324365952,0
944078100,-147,-327,15869,15873.049454972412,-0.2349721177253522,0
944080004,728,-1092,14800,14858.07686075153,-0.6726496210618222,0
944081908,2761,-1815,12388,12821.072108057111,-1.5510488601350634,0
944083828,-1937,-2737,16607,16942.12463063591,0.2260355552183466,0
944085732,18,-1171,16059,16101.64730703042,-0.1363959219477398,0
944087624,1532,828,16943,17032.25930403832,0.26490351977565413,0
944089528,4001,2545,13711,14507.809862277627,-0.8236921085793267,0
944091440,-1067,2297,16634,16825.71407102831,0.17583687657307084,0
944093356,1203,643,16464,16520.410224930856,0.04418344486486923,0
944095252,-3760,-655,19287,19661.00185646703,1.3984725282517119,0
944097168,-1214,-2360,15652,15875.405506631949,-0.23395613875808804,0
944099080,137,-1683,15867,15956.595720892348,-0.19894521287183559,0
944100980,3591,-907,15683,16114.416495796551,-0.13088957951976268,0
944102876,945,-1331,17207,17284.25396133718,0.37356890945088694,0
944104792,1161,-1071,12319,12419.851971742659,-1.724063411020771,0
944106708,845,-1687,15616,15729.572467171509,-0.29684240877014695,0
944108604,2295,-163,9974,10235.930343647322,-2.6658162929308706,0
944110500,163,1831,14907,15019.912749413694,-0.602862586315069,0
944112400,-2138,3053,17815,18200.71641447116,0.768766770627821,0
944114312,-499,2593,15778,15997.435231936399,-0.1813343578270615,0
944116204,-56,2280,17572,17719.388251291297,0.561207955793215,0
944118080,270,164,17036,17038.928722193774,0.2677795129833584,0
944119992,-1104,-1906,14447,14613.947481772337,-0.7779233375060742,0
944121908,-210,-1891,16475,16584.498967409298,0.07181985688195451,0
944123828,-2607,-1403,18403,18639.615527150767,0.9580292876139668,0
944125740,4117,-457,15091,15649.1794992581,-0.33150954528446785,0
944127640,2757,165,16747,16973.222528441675,0.23944562200058103,0
944129536,2246,-288,15788,15949.558113001125,-0.2019799772278683,0
944131424,479,-265,15899,15908.421260451962,-0.21971905217565957,0
944133316,1382,960,15612,15702.42236089706,-0.3085501049160138,0
944135208,-940,1980,14708,14870.415730570548,-0.667328841203202,0
944137112,3202,2622,13036,13677.170175149537,-1.1818813902450853,0
944139008,-781,-615,20523,20547.060982048017,1.7805598359296815,0
944140924,-1864,-2715,18717,19004.52077796228,1.115384097033377,0
944142848,-3201,-3233,18312,18868.705149002675,1.056817544856919,0
944144760,696,-3054,18892,19149.908511530804,1.1780783417906613,0
944146664,802,-1432,15863,15947.683123262765,-0.20278851218944235,0
944148552,737,485,18388,18409.15364703114,0.8586492837800546,0
944150448,-206,1314,16820,16872.505208178187,0.19601419781567372,0
944152336,1061,-41,11800,11847.674961780476,-1.9707981569761632,0
944154212,1478,96,12952,13036.410702336743,-1.4581903348379914,0
944156108,-864,1432,15483,15573.06678210814,-0.36433094775782315,0
944158008,-253,3009,19275,19510.092644577577,1.3333973060572126,0
944159924,-2456,1677,14371,14675.486567742822,-0.7513863909337917,0
944161836,3126,740,15269,15603.263665015726,-0.3513094175265751,0
944163724,-437,-1603,17560,17638.429011677883,0.5262966310266404,0
944165652,-2162,-3338,18222,18650.945606054403,0.9629150556390191,0
944167576,-3525,-3133,16296,16964.696578483214,0.2357690532807573,0
944169492,1723,-600,15887,15991.419511725655,-0.18392846274930352,0
944171400,3500,1578,17258,17679.893891084303,0.5441771580458754,0
944173316,5088,2542,13987,15099.194581168891,-0.5686745950529075,0
944175184,326,-8,16235,16238.27469283606,-0.0774793231673522,0
944177076,-1738,331,15810,15908.686463690206,-0.21960469096841848,0
944178976,-2600,216,15080,15304.020909551842,-0.48034917963315243,0
944180880,-149,1167,14343,14391.168785057036,-0.873990191261621,0
944182756,1,1781,16519,16614.732107379885,0.08485702192039196,0
944184628,-382,-164,16734,16739.162942035065,0.13851421164161576,0
944186552,-3408,-4170,21632,22292.30333545639,2.533144999614021,0
944188472,1050,-4250,16272,16850.607822865026,0.18657158528797496,0
944190384,578,-2574,14120,14364.329430920192,-0.8855638845580341,0
944192276,-425,-147,13590,13597.438508778041,-1.2162633596431065,0
944194180,2393,1923,14996,15307.004736394381,-0.4790624908198122,0
944196096,1817,1941,21606,21768.973471434063,2.307474169080385,0
944198008,2190,1650,14796,15047.930621849637,-0.5907806911719036,0
944199892,-606,-52,12052,12067.337900299304,-1.876074883605148,0
944201776,-383,245,18196,18201.679318128863,0.7691819949119607,0
944203664,-2764,362,18368,18578.32511288356,0.9315995735037842,0
944205532,-50,71,16975,16975.222119312606,0.240307887587915,0
944207436,-1788,-1043,19198,19309.27230632993,1.246799357734396,0
944209364,1496,-2102,16296,16498.970755777464,0.03493829540433706,0
944211272,892,-2972,20303,20538.750132371737,1.7769760229699718,0
944213176,-825,-2543,17363,17567.61916140033,0.495761936141702,0
944215076,-315,505,19932,19940.88448389389,1.5191637964661715,0
944216972,4009,2086,15199,15856.641447671067,-0.24204759514343138,0
944218888,2710,2788,17013,17451.624938669753,0.4457427907034511,0
944220796,1280,1622,12338,12509.817264852432,-1.685268486803684,0
944222696,-1509,-619,18556,18627.54353101879,0.9528235892951986,0
944224596,-824,409,14633,14661.887531965316,-0.7572505808249986,0
944226484,-188,582,14431,14443.954756229334,-0.8512277716599206,0
944228376,-155,-1309,14047,14108.71060728088,-0.9957920908892013,0
944230284,688,-1826,18548,18650.359889289,0.962662482266099,0
944232196,-3317,-2337,17336,17804.520605733815,0.5979188153353474,0
944234124,-1119,-2723,15112,15396.0850218489,-0.4406492004943113,0
944236044,2940,-1072,14959,15282.816003603524,-0.48949318051237684,0
944237952,2905,979,13960,14292.622782400716,-0.9164852976832045,0
944239860,1017,1393,19275,19352.01185923572,1.265229550742595,0
944241776,2893,1799,15515,15884.617559135631,-0.22998370820836342,0
944243660,-497,385,15563,15575.692697276741,-0.3631985979766462,0
944245556,1245,-285,10436,10513.86446555214,-2.545965261228194,0
944247468,-1530,-1040,16683,16785.261064398135,0.15839269035054596,0
944249396,-3305,-1897,17339,17752.818226974556,0.5756236635442988,0
944251324,-1662,-1544,17608,17753.5304657975,0.575930795886177,0
944253240,405,-1187,13212,13271.395480506186,-1.3568599623561373,0
944255152,967,-1109,17357,17419.25426073114,0.43178387439166993,0
944257044,411,-517,14903,14917.62779398923,-0.6469700077114332,0
944258916,312,308,16947,16952.6699077166,0.23058290021164787,0
944260796,96,1519,12212,12306.48288504884,-1.772950542655863,0
944262708,4473,2383,11964,12993.218000172245,-1.4768159353254855,0
944264620,1942,3096,14878,15320.295819598263,-0.47333109654726285,0
944266516,225,1581,13933,14024.217446973646,-1.0322273164931655,0
944268408,-2113,407,13316,13488.746198220204,-1.2631337671671086,0
944270292,-398,-686,16367,16386.20422794736,-0.013689000191253254,0
944272204,-1966,-1712,15315,15535.292884268387,-0.3806198459920472,0
944274120,-270,-2252,13547,13735.560163313326,-1.1567024007976008,0
944276044,-2467,-2337,21780,22043.503759611358,2.4258573961781713,0
944277960,2065,-687,16136,16282.097223637991,-0.05858212734109619,0
944279836,463,67,17335,17341.31145559643,0.3981732995361122,0
944281712,4856,56,13908,14731.474332190923,-0.7272432908140832,0
944283588,2483,53,14788,14995.10059986261,-0.6135621064102551,0
944285496,1564,1112,16296,16408.603109344804,-0.004030132017489505,0
944287392,-452,1208,15696,15748.904215849432,-0.2885061526538165,0
944289284,-542,452,15436,15452.124902420379,-0.41648362680744055,0
944291184,-504,-1698,15108,15211.472118108753,-0.5202581626010251,0
944293108,-1213,-3533,14143,14627.983695643088,-0.7718706272376132,0
944295036,-2616,-3458,17667,18191.31960579001,0.7647146693333484,0
944296944,-3085,-809,20915,21156.77033481245,2.043479316512974,0
944298864,1404,1004,16625,16714.360801418643,0.12781900760930523,0
944300772,1669,1615,18295,18441.82233403196,0.8727367078594951,0
944302688,1956,1868,16835,17050.882235239325,0.27293411890638136,0
944304564,373,-27,17939,17942.897731414512,0.6575899387052306,0
944306468,1567,1651,16747,16900.98514880124,0.20829534646741332,0
944308384,1641,2803,12271,12693.586215093039,-1.6060234551742203,0
944310296,4565,2087,12400,13377.398626040864,-1.3111491792792362,0
944312180,-2577,63,15907,16114.513551454167,-0.13084772708142905,0
944314092,-1016,-1092,17312,17376.134898187225,0.4131898994891575,0
944316016,-4972,-2478,15819,16766.097607970674,0.1501290053877941,0
944317932,-749,-2027,15808,15955.017831390851,-0.19962563197032987,0
944319852,-634,-1738,20662,20744.658203981093,1.8657679087922578,0
944321768,1652,-272,16273,16358.900238096692,-0.025463054167694184,0
944323668,383,1331,20336,20383.10933101228,1.7098604400033353,0
944325576,2883,1127,13060,13421.826179771515,-1.2919910848568892,0
944327476,3110,-370,17320,17600.892022849297,0.5101098929345879,0
944329364,159,255,15179,15181.974410464536,-0.5329781937716997,0
944331220,665,1,17108,17120.919659878087,0.30313572763015195,0
944333080,474,248,15952,15960.967514533697,-0.19706000361895273,0
944334972,2648,-590,10887,11219.927495309406,-2.2414960511018247,0
944336872,716,-2506,14975,15200.109111450483,-0.5251581297655621,0
944338784,-1774,-2554,15243,15556.9611749853,-0.3712760238666557,0
944340712,-3922,-3036,16379,17113.474837098398,0.2999253636601788,0
944342616,-389,323,16248,16255.865218437313,-0.06989391901814662,0
944344508,806,2442,15207,15422.900148804698,-0.42908595446728587,0
944346408,2916,3116,15688,16258.10124215002,-0.0689296986228857,0
944348320,-845,1933,16447,16581.746681215463,0.07063301326012306,0
944350228,1652,1076,17110,17223.210502110225,0.34724568754164464,0
944352100,416,94,12667,12674.17772480724,-1.614392803883916,0
944353988,2153,695,11255,11480.133230934212,-2.129289871968962,0
944355892,-1413,1172,11741,11883.654067667907,-1.9552832107335238,0
944357800,-2579,-511,13688,13938.210286833815,-1.069315410628315,0
944359724,-4419,-2317,14580,15410.141141469147,-0.43458790644852385,0
944361656,-3413,-1947,14531,15052.884740142004,-0.5886443712970784,0
944363572,-707,-1356,19975,20033.452273634717,1.559080971899111,0
944365464,791,-441,14592,14620.076128392766,-0.7752805363438221,0
944367368,2855,1053,18394,18644.008957303147,0.9599238269849072,0
944369272,330,1952,15915,16037.656593155996,-0.16399006197156507,0
944371176,2563,1287,15864,16121.161062404904,-0.12798118072058476,0
944373076,1857,-764,11820,11989.35131689784,-1.9097043365689448,0
944374988,-903,-1283,15040,15121.610297848572,-0.5590084671517974,0
944376900,-1142,-990,15379,15453.087232006425,-0.4160686500750584,0
944378812,1123,-371,16667,16708.90956944827,0.12546832187405962,0
944380716,-2335,-731,15979,16165.24132204651,-0.10897284680476033,0
944382628,-323,-1720,13972,14081.1758386862,-1.0076656615078423,0
944384552,-3409,-2479,19063,19523.439527911058,1.3391527625177937,0
944386468,-1146,-898,18679,18735.65480574405,0.9994434419628433,0
944388392,-2156,1028,19108,19256.707506736453,1.2241323119634553,0
944390316,3978,3019,16612,17346.394120969348,0.4003650516123546,0
944392228,2309,3131,18894,19290.35712473981,1.2386427340968142,0
944394136,4259,2049,13716,14507.451120027943,-0.8238468057731988,0
944396024,-1024,-14,17850,17879.353232150206,0.6301882157945576,0
944397924,726,-1114,11059,11138.65130974123,-2.2765440496219203,0
944399832,-862,-1621,13188,13315.180396825272,-1.3379789866850216,0
944401740,-1782,-540,13039,13171.28106905323,-1.4000313995971256,0
944403668,-2493,-1435,17566,17799.96151681233,0.5959528404233099,0
944405596,-1248,-2758,16239,16518.752646613484,0.043468662275011234,0
944407516,-1321,-1336,16924,17027.968551768,0.26305325726432904,0
944409428,1333,-131,14772,14832.600378895131,-0.6836356152021513,0
944411324,2360,208,19731,19872.725656034203,1.4897722781357015,0
944413224,378,1322,16564,16620.97060944396,0.08754719505758894,0
944415124,2361,1957,18195,18451.61767975914,0.8769606666999606,0
944417032,1675,927,13344,13480.626469122271,-1.2666351649187193,0
944418920,3465,-697,14732,15150.044818415554,-0.5467469045823379,0
944420828,-1936,-2730,15003,15371.759983814476,-0.45113866787115575,0
944422752,-2378,-2450,18223,18540.094740858258,0.9151138340119669,0
944424680,-2900,-1052,16565,16849.805013708614,0.18622539711576744,0
944426580,-186,-698,11884,11905.933646715826,-1.9456757882389626,0
944428480,-3170,-870,18427,18717.909311672604,0.9917912121539939,0
944430380,697,539,15939,15963.33458272425,-0.19603927409209906,0
944432276,-2355,385,22044,22172.780294766824,2.4816041537448297,0
944434192,2376,1997,14667,14991.8068957681,-0.6149824208039856,0
944436096,3724,2136,18187,18686.830683665972,0.9783894549139308,0
944438008,2984,2548,14887,15395.432082276873,-0.44093076175354257,0
944439920,1581,1807,15197,15385.500284358646,-0.44521356164512854,0
944441832,1119,-1361,11284,11420.73281361577,-2.1549045796932007,0
944443748,-538,-3664,13934,14417.721595314566,-0.8625400617051636,0
944445660,321,-2945,13195,13523.46445996735,-1.248162523403293,0
944447572,-1577,-1151,16917,17029.287096058953,0.26362184126018134,0
944449488,-3719,-261,19231,19589.038848294727,1.3674405674591017,0
944451396,1377,-255,14272,14340.54176103539,-0.8958216275007034,0
944453296,1936,444,21136,21229.124522692877,2.0746799622129233,0
944455176,282,732,15625,15644.678743905226,-0.33345036553635476,0
944457044,-53,287,18480,18482.30445588428,0.8901934491774096,0
944458948,782,1328,18479,18543.153696175847,0.9164329198019115,0
944460844,1655,2465,17888,18132.72715285817,0.7394483728248671,0
944462740,4120,376,12676,13334.044847682191,-1.3298442392052554,0
944464636,-293,-2677,15179,15416.03772050393,-0.43204517770405854,0
944466544,105,-3985,16008,16496.888009561077,0.034040171485265634,0
944468464,-3733,-3289,15251,16042.001464904559,-0.162116462004378,0
944470380,-2354,-418,14327,14525.115111419944,-0.8162297216317866,0
944472308,-1175,1041,15687,15765.35045598416,-0.2814141884348561,0
944474232,2299,2137,16080,16383.484672071445,-0.014861729812459,0
944476112,-361,991,20647,20673.92103593317,1.835264556011513,0
944477996,-189,985,17856,17884.146107656357,0.6322550043928695,0
944479884,296,792,17340,17360.60137207234,0.40649151672819805,0
944481784,4007,1762,15978,16566.74913795703,0.06416575756582507,0
944483700,2489,1505,15148,15424.722039634944,-0.42830031687029657,0
944485572,639,9,15795,15807.922918587376,-0.2630560482750584,0
944487448,506,-1816,15174,15290.656231829948,-0.4861123094078096,0
944489356,-1916,-3846,13952,14598.6669254422,-0.784512634381918,0
944491280,-1363,-3101,13325,13748.803402478341,-1.1509916378796319,0
944493188,-282,-154,19403,19405.66023097385,1.2883638555840324,0
944495088,865,1007,20715,20757.49259905926,1.871302369551721,0
944496984,-673,2545,19079,19259.755839573874,1.225446817116814,0
944498904,2962,1517,13997,14387.172828599787,-0.8757133316258123,0
944500800,1023,913,14972,15034.656031981576,-0.5965049731715848,0
944502672,782,574,16324,16352.797191917962,-0.02809481588171797,0
944504568,-1290,292,17168,17218.873017709375,0.3453752731539711,0
944506460,1983,79,16087,16208.951199877183,-0.09012422930612075,0
944508372,1328,-1923,10415,10673.974798546229,-2.476922322332867,0
944510292,2412,-3278,11427,12130.101277400778,-1.84900999697949,0
944512220,-5241,-3621,14104,15475.869539382917,-0.4062444405648092,0
944514144,-4132,-2108,14131,14872.86956172211,-0.6662706976650026,0
944516040,242,454,14639,14648.037445337173,-0.7632230291166224,0
944517944,2276,2284,13992,14358.721948697244,-0.887981948684413,0
944519852,2252,2388,17558,17862.17825462505,0.6227820047048479,0
944521756,-663,1667,20140,20219.74426148857,1.639413990346817,0
944523660,-1342,246,17667,17719.604086999236,0.5613010286843644,0
944525560,-695,-468,13980,14005.086540253866,-1.0404769653382198,0
944527456,2768,143,15571,15815.761568764243,-0.25967585765860846,0
944529332,64,-358,17312,17315.81947237843,0.3871806208830349,0
944531228,1075,-715,16172,16223.453208241457,-0.08387065866748465,0
944533132,263,-2225,19520,19648.160066530403,1.3929348786739422,0
944535044,1179,-2427,14347,14598.519753728458,-0.7845760979164003,0
944536952,-1619,-772,15298,15402.790299163331,-0.4377577440639908,0
944538864,115,1427,16947,17007.36202354733,0.2541672894309037,0
944540756,255,2601,18044,18232.28351030117,0.7823791654541737,0
944542660,2566,3216,16920,17413.024206036123,0.4290973439374581,0
944544560,241,1476,17188,17252.941807123792,0.360066450804974,0
944546452,2066,602,13432,13603.285779546059,-1.2137418936590492,0
944548336,-216,-512,19735,19742.82211336566,1.433755141758364,0
944550240,-131,-1361,15175,15236.472918625228,-0.5094772922467242,0
944552144,-331,-903,15720,15749.392686703828,-0.2882955137604888,0
944554044,-441,-1991,13747,13897.430373993604,-1.086900565675662,0
944555968,-1901,-1943,15820,16051.83634354649,-0.1578754557406353,0
944557896,-3090,-2900,17091,17608.53148334636,0.5134041887768896,0
